Source Term ID	Source Term	Mapped Term Label	Mapped Term IRI	Mapped Term CURIE	IS_DISEASE	IS_MEASUREMENT	IS_PHENOTYPE	IS_AMOUNT	IS_PROCESS
iKwZfCumuu	umbilical hernia	umbilical hernia	HP:0001537	HP:0001537	FALSE	FALSE	TRUE	FALSE	FALSE
hUebEvVRyZ	inguinal hernia	inguinal hernia	HP:0000023	HP:0000023	FALSE	FALSE	TRUE	FALSE	FALSE
6GbQsP3Z8z	cystitis	cystitis	EFO:1000025	EFO:1000025	TRUE	FALSE	FALSE	FALSE	FALSE
YippYzN7qg	bph / benign prostatic hypertrophy	benign prostatis hypertrophy	EFO:0000284	EFO:0000284	TRUE	FALSE	FALSE	FALSE	FALSE
DEoB2BwJoz	prostatitis	prostatitis	EFO:0003830	EFO:0003830	TRUE	FALSE	FALSE	FALSE	FALSE
pknMcQExz8	erectile dysfunction / impotence	erectile dysfunction	EFO:0004234	EFO:0004234	TRUE	FALSE	FALSE	FALSE	FALSE
MMPoipykTZ	grave's disease	Graves disease	EFO:0004237	EFO:0004237	TRUE	FALSE	FALSE	FALSE	FALSE
qfyxYh8c94	trigemminal neuralgia	trigeminal neuralgia	EFO:1001219	EFO:1001219	TRUE	FALSE	FALSE	FALSE	FALSE
kULks4pm8h	benign / essential tremor	essential tremor	EFO:0003108	EFO:0003108	TRUE	FALSE	TRUE	FALSE	FALSE
hCNt35QNdf	polio / poliomyelitis	poliomyelitis	EFO:0007450	EFO:0007450	TRUE	FALSE	FALSE	FALSE	FALSE
afJv4AdgX8	dry eyes	dry eye syndrome	EFO:1000906	EFO:1000906	TRUE	FALSE	FALSE	FALSE	FALSE
93cBCSCQTS	iritis	iritis	EFO:1000997	EFO:1000997	TRUE	FALSE	FALSE	FALSE	FALSE
ChbQn3d7Ju	post-natal depression	postpartum depression	EFO:0007453	EFO:0007453	TRUE	FALSE	FALSE	FALSE	FALSE
Q4ecqzeKHK	disc degeneration	lumbar disc degeneration	EFO:0004994	EFO:0004994	TRUE	FALSE	FALSE	FALSE	FALSE
dhjmbBrnwr	back pain	back pain	HP:0003418	HP:0003418	FALSE	FALSE	TRUE	FALSE	FALSE
w5bDHGcGoZ	scoliosis	scoliosis	EFO:0004273	EFO:0004273	TRUE	FALSE	FALSE	FALSE	FALSE
xQR3Abvj3W	spinal stenosis	spinal stenosis	EFO:0007490	EFO:0007490	TRUE	FALSE	FALSE	FALSE	FALSE
hUMJPzkMdt	joint pain	arthralgia	HP:0002829	HP:0002829	FALSE	FALSE	TRUE	FALSE	FALSE
R6qCK8p4TC	arthritis (nos)	arthritis	EFO:0005856	EFO:0005856	TRUE	FALSE	FALSE	FALSE	FALSE
3uUgr4hNa8	plantar fascitis	plantar fasciitis	EFO:1001909	EFO:1001909	FALSE	FALSE	TRUE	FALSE	FALSE
kxiAex6hpc	carpal tunnel syndrome	carpal tunnel syndrome	EFO:0004143	EFO:0004143	TRUE	FALSE	FALSE	FALSE	FALSE
g77Wg8MyaD	fibromyalgia	fibromyalgia	EFO:0005687	EFO:0005687	TRUE	FALSE	FALSE	FALSE	FALSE
HxvPFshWKn	dupuytren's contracture	Dupuytren contracture	EFO:0004229	EFO:0004229	TRUE	FALSE	FALSE	FALSE	FALSE
NJmBkCTArP	acne/acne vulgaris	acne	EFO:0003894	EFO:0003894	TRUE	FALSE	FALSE	FALSE	FALSE
QUE2ovzV3y	lichen planus	lichen planus	EFO:1000726	EFO:1000726	TRUE	FALSE	FALSE	FALSE	FALSE
KMiFHYAk6P	cervical intra-epithelial neoplasia (cin) / precancerous cells cervix	dysplasia of cervix	EFO:1000910	EFO:1000910	TRUE	FALSE	FALSE	FALSE	FALSE
Q6zd4udjSE	menorrhagia (unknown cause)	menorrhagia	HP:0000132	HP:0000132	FALSE	FALSE	TRUE	FALSE	FALSE
Q3DKL2pkPb	ectopic pregnancy	ectopic pregnancy	HP:0031456	HP:0031456	FALSE	FALSE	FALSE	FALSE	FALSE
VzsSZg9vH6	breast fibroadenoma	Fibroadenoma	EFO:1000254	EFO:1000254	TRUE	FALSE	FALSE	FALSE	FALSE
fGVpWuPZQ4	raynaud's phenomenon/disease	Raynaud disease	EFO:1001145	EFO:1001145	TRUE	FALSE	FALSE	FALSE	FALSE
eqqGgTPXv3	food intolerance	food allergy	EFO:1001890	EFO:1001890	TRUE	FALSE	FALSE	FALSE	FALSE
6YwGLUVJUh	urticaria	urticaria	EFO:0005531	EFO:0005531	TRUE	FALSE	FALSE	FALSE	FALSE
XduSH5A96K	measles / morbillivirus	measles	EFO:1002025	EFO:1002025	TRUE	FALSE	FALSE	FALSE	FALSE
CZP9SDz6q5	mumps / epidemic parotitis	mumps infectious disease	EFO:0007383	EFO:0007383	TRUE	FALSE	FALSE	FALSE	FALSE
ufy6NtGsrh	rubella / german measles	rubella	EFO:1002026	EFO:1002026	TRUE	FALSE	FALSE	FALSE	FALSE
sdGpBMnrGf	chickenpox	chickenpox	EFO:0007204	EFO:0007204	TRUE	FALSE	FALSE	FALSE	FALSE
D3s9gwVqE4	whooping cough / pertussis	whooping cough	EFO:0000650	EFO:0000650	TRUE	FALSE	FALSE	FALSE	FALSE
W6HviD5qCV	shingles	Herpes Zoster	EFO:0006510	EFO:0006510	TRUE	FALSE	FALSE	FALSE	FALSE
PrMexeqjJj	herpes simplex	herpes simplex infection	EFO:1002022	EFO:1002022	TRUE	FALSE	FALSE	FALSE	FALSE
pMn6LjfMkL	hepatitis a	hepatitis a	EFO:0007305	EFO:0007305	TRUE	FALSE	FALSE	FALSE	FALSE
XukCMMCUa3	hepatitis b	hepatitis b infection	EFO:0004197	EFO:0004197	TRUE	FALSE	FALSE	FALSE	FALSE
WAyh9XdLAJ	hepatitis c	hepatitis c infection	EFO:0003047	EFO:0003047	TRUE	FALSE	FALSE	FALSE	FALSE
EotRTrNRRv	aortic regurgitation / incompetence	aortic valve insufficiency	EFO:0007148	EFO:0007148	TRUE	FALSE	FALSE	FALSE	FALSE
mTUrgW4JyE	hypertrophic cardiomyopathy (hcm / hocm)	hypertrophic cardiomyopathy	EFO:0000538	EFO:0000538	TRUE	FALSE	FALSE	FALSE	FALSE
kRe6k9cMdF	pericarditis	pericarditis	EFO:0007427	EFO:0007427	TRUE	FALSE	FALSE	FALSE	FALSE
GCxncUwHNN	tinnitus / tiniitis	tinnitus	HP:0000360	HP:0000360	FALSE	FALSE	TRUE	FALSE	FALSE
x5iotdN5ae	tonsiltis	tonsillitis	HP:0011110	HP:0011110	FALSE	FALSE	TRUE	FALSE	FALSE
UBRhrFJcMk	constipation	constipation	HP:0002019	HP:0002019	FALSE	FALSE	TRUE	FALSE	FALSE
8Eqz8MKNpz	rectal prolapse	rectal prolapse	HP:0002035	HP:0002035	FALSE	FALSE	TRUE	FALSE	FALSE
F4P8ZvC5AS	femoral hernia	femoral hernia	EFO:1001791	EFO:1001791	TRUE	FALSE	FALSE	FALSE	FALSE
jgmnXHokbR	incisional hernia	incisional hernia	HP:0004872	HP:0004872	FALSE	FALSE	TRUE	FALSE	FALSE
7DSPFdzZYL	nephritis	nephritis	EFO:1002050	EFO:1002050	TRUE	FALSE	FALSE	FALSE	FALSE
b6DxArGr3E	thyroid goitre	goiter	EFO:0004283	EFO:0004283	TRUE	FALSE	FALSE	FALSE	FALSE
fy6NbU7Jjw	blepharitis / eyelid infection	blepharitis	EFO:0009536	EFO:0009536	TRUE	FALSE	FALSE	FALSE	FALSE
ABGzLrQzHa	obsessive compulsive disorder (ocd)	obsessive-compulsive disorder	EFO:0004242	EFO:0004242	TRUE	FALSE	FALSE	FALSE	FALSE
cZCnCpqXNb	insomnia	insomnia	EFO:0004698	EFO:0004698	TRUE	FALSE	FALSE	FALSE	FALSE
nxCabJ4aFp	osteopenia	osteopenia	HP:0000938	HP:0000938	FALSE	FALSE	TRUE	FALSE	FALSE
XEmZWgkpiS	bursitis	frozen shoulder	EFO:1000941	EFO:1000941	TRUE	FALSE	FALSE	FALSE	FALSE
tcLEHiHN4C	tennis elbow / lateral epicondylitis	lateral epicondylitis	EFO:1001896	EFO:1001896	TRUE	FALSE	FALSE	FALSE	FALSE
ThZV36RDRa	cellulitis	cellulitis	EFO:0003035	EFO:0003035	TRUE	FALSE	FALSE	FALSE	FALSE
tFgpHXuAsy	fracture skull / head	skull fractures	EFO:1001425	EFO:1001425	TRUE	FALSE	FALSE	FALSE	FALSE
KWTKLrB35Q	fracture radius	radius fracture	EFO:0003957	EFO:0003957	TRUE	FALSE	FALSE	FALSE	FALSE
vw7CmdWMEK	fracture ulna	ulna fracture	EFO:0003950	EFO:0003950	TRUE	FALSE	FALSE	FALSE	FALSE
tcrdehNrZj	fracture tibia	tibia fracture	EFO:0003944	EFO:0003944	TRUE	FALSE	FALSE	FALSE	FALSE
xXhbLYBh8y	septicaemia / sepsis	sepsis	HP:0100806	HP:0100806	FALSE	FALSE	TRUE	FALSE	FALSE
9S2SnPdrfa	meningioma / benign meningeal tumour	meningioma	ORDO:2495	ORDO:2495	FALSE	FALSE	FALSE	FALSE	FALSE
3iZTNEf6XH	rosacea	rosacea	EFO:1000760	EFO:1000760	TRUE	FALSE	FALSE	FALSE	FALSE
UR47r4NKXX	vitiligo	vitiligo	EFO:0004208	EFO:0004208	TRUE	FALSE	FALSE	FALSE	FALSE
VyA2du92of	cervical erosion	cervix erosion	EFO:1000862	EFO:1000862	TRUE	FALSE	FALSE	FALSE	FALSE
mDNTan8Vu3	dysmenorrhoea / dysmenorrhea	dysmenorrhea	HP:0100607	HP:0100607	FALSE	FALSE	TRUE	FALSE	FALSE
BWXUGWKpg2	menopausal symptoms / menopause	menopause	EFO:0003922	EFO:0003922	FALSE	FALSE	TRUE	FALSE	FALSE
MWuJ47cX5S	alopecia / hair loss	alopecia	ORDO:79364	ORDO:79364	FALSE	FALSE	FALSE	FALSE	FALSE
YAKQcovkro	scarlet fever / scarlatina	scarlet fever	EFO:0007477	EFO:0007477	TRUE	FALSE	FALSE	FALSE	FALSE
myLYRtcZLw	undescended testicle	cryptorchidism	EFO:0004562	EFO:0004562	TRUE	FALSE	FALSE	FALSE	FALSE
hKgqy8AGQS	Hearing difficulty/problems: Yes	hearing loss	EFO:0004238	EFO:0004238	TRUE	FALSE	FALSE	FALSE	FALSE
eo38AmDQji	Overall health rating	self rated health	EFO:0004778	EFO:0004778	FALSE	FALSE	FALSE	FALSE	TRUE
NmxAx2NCPV	General pain for 3+ months	Chronic pain	HP:0012532	HP:0012532	FALSE	FALSE	TRUE	FALSE	FALSE
TquBWBbu3a	Number of spontaneous miscarriages	spontaneous abortion	EFO:1001255	EFO:1001255	TRUE	FALSE	FALSE	FALSE	FALSE
QAzrz3gorw	Pulse wave reflection index	reflection wave amplitude	EFO:0009804	EFO:0009804	FALSE	TRUE	FALSE	FALSE	FALSE
5iTdQyNjRF	Cough on most days	cough	HP:0012735	HP:0012735	FALSE	FALSE	TRUE	FALSE	FALSE
MynfKzTCEn	Years of cough on most days	cough	HP:0012735	HP:0012735	FALSE	FALSE	TRUE	FALSE	FALSE
7JYgawfga9	head injury	head injury	EFO:0009505	EFO:0009505	FALSE	FALSE	FALSE	FALSE	FALSE
vYojzAeeCJ	gynaecological disorder (not cancer)	female reproductive system disease	EFO:0009549	EFO:0009549	TRUE	FALSE	FALSE	FALSE	FALSE
YKyiCtq6Dx	peripheral nerve injury	peripheral nerve injury	EFO:0009510	EFO:0009510	TRUE	FALSE	FALSE	FALSE	FALSE
ntnepcAzeH	fracture jaw	jaw fracture	EFO:0009612	EFO:0009612	TRUE	FALSE	FALSE	FALSE	FALSE
FRYugeiT6H	fracture nose	nose injury	EFO:0009623	EFO:0009623	FALSE	FALSE	FALSE	FALSE	FALSE
rgQB8dE8xS	fracture clavicle / collar bone	clavicle facture	EFO:0009614	EFO:0009614	TRUE	FALSE	FALSE	FALSE	FALSE
HAsVHsr5Ky	fracture shoulder / scapula	shoulder fracture	EFO:0009621	EFO:0009621	TRUE	FALSE	FALSE	FALSE	FALSE
YiCduTURnw	fracture forearm / wrist	wrist fracture	EFO:0009515	EFO:0009515	TRUE	FALSE	FALSE	FALSE	FALSE
4igqWdtp2o	fracture wrist / colles fracture	wrist fracture	EFO:0009515	EFO:0009515	TRUE	FALSE	FALSE	FALSE	FALSE
ofCGGRAgiP	fracture hand	hand fracture	NCIT:C27161	NCIT:C27161	FALSE	FALSE	FALSE	FALSE	FALSE
wnrAEoiJLz	fracture finger	finger fracture	EFO:0009616	EFO:0009616	TRUE	FALSE	FALSE	FALSE	FALSE
MfZHWcfEkd	fracture rib	rib fracture	EFO:0009620	EFO:0009620	TRUE	FALSE	FALSE	FALSE	FALSE
d3VrupWfNP	fracture pelvis	facture of pelvis	EFO:0009622	EFO:0009622	TRUE	FALSE	FALSE	FALSE	FALSE
UqcmXtkZE3	fracture patella / knee	knee fracture	EFO:0009617	EFO:0009617	TRUE	FALSE	FALSE	FALSE	FALSE
ejDBLBZpnA	fracture fibula	fibula fracture	EFO:0009613	EFO:0009613	TRUE	FALSE	FALSE	FALSE	FALSE
YoYE9e6Tbs	fracture foot	foot fracture	EFO:0009618	EFO:0009618	TRUE	FALSE	FALSE	FALSE	FALSE
vRg9GQhXJb	Hand grip strength (left)	grip strength measurement	EFO:0006941	EFO:0006941	FALSE	TRUE	FALSE	FALSE	FALSE
D8q77ogL93	Hand grip strength (right)	grip strength measurement	EFO:0006941	EFO:0006941	FALSE	TRUE	FALSE	FALSE	FALSE
gRCinQKobv	Heel bone mineral density (BMD) T-score, automated	heel bone mineral density	EFO:0009270	EFO:0009270	FALSE	TRUE	FALSE	FALSE	FALSE
i6Lz7PFzh9	Age completed full time education	self reported educational attainment	EFO:0004784	EFO:0004784	FALSE	TRUE	FALSE	FALSE	FALSE
S3xp5NZaXj	Worrier / anxious feelings	anxiety	EFO:0005230	EFO:0005230	FALSE	FALSE	TRUE	FALSE	FALSE
JeSewQZ484	Diabetes diagnosed by doctor	diabetes mellitus	EFO:0000400	EFO:0000400	TRUE	FALSE	FALSE	FALSE	FALSE
sbZpZ39cte	Cancer diagnosed by doctor	cancer	EFO:0000311	EFO:0000311	FALSE	FALSE	FALSE	FALSE	FALSE
dcnwmpk7fs	Fractured/broken bones in last 5 years	bone fracture	EFO:0003931	EFO:0003931	TRUE	FALSE	FALSE	FALSE	FALSE
gHynLmhdVP	Ever used hormone-replacement therapy (HRT)	hormone replacement therapy	EFO:0003961	EFO:0003961	FALSE	FALSE	FALSE	FALSE	TRUE
kvYJdX3Bhr	Longest period of depression	depressive episode measurement	EFO:0007704	EFO:0007704	FALSE	TRUE	FALSE	FALSE	FALSE
XB9Fsq9SYU	Number of depression episodes	depressive episode measurement	EFO:0007704	EFO:0007704	FALSE	TRUE	FALSE	FALSE	FALSE
shxHYHe9Ca	Creatinine (enzymatic) in urine	creatine clearance measurement	EFO:0007934	EFO:0007934	FALSE	TRUE	FALSE	FALSE	FALSE
YrD2dJKH49	cin/pre-cancer cells cervix	dysplasia of cervix	EFO:1000910	EFO:1000910	TRUE	FALSE	FALSE	FALSE	FALSE
Ksb5dcyERM	heart valve problem/heart murmur	heart valve disease	EFO:0009551	EFO:0009551	TRUE	FALSE	FALSE	FALSE	FALSE
WCT7NvHs2a	pericardial problem	pericarditis	EFO:0007427	EFO:0007427	TRUE	FALSE	FALSE	FALSE	FALSE
EurZpeBgbL	other respiratory problems	respiratory system disease	EFO:0000684	EFO:0000684	TRUE	FALSE	FALSE	FALSE	FALSE
S8oT9e7pCZ	oesophageal disorder	esophageal disease	EFO:0009544	EFO:0009544	TRUE	FALSE	FALSE	FALSE	FALSE
oKjJ9kFntX	stomach disorder	stomach disease	EFO:0009608	EFO:0009608	TRUE	FALSE	FALSE	FALSE	FALSE
WyYHUND96n	parathyroid gland problem (not cancer)	parathyroid disease	EFO:0005754	EFO:0005754	TRUE	FALSE	FALSE	FALSE	FALSE
zuCKtVSRYV	chronic/degenerative neurological problem	neurodegenerative disease	EFO:0005772	EFO:0005772	TRUE	FALSE	FALSE	FALSE	FALSE
DZpJRnBMbJ	muscle/soft tissue problem	soft tissue disease	EFO:0009470	EFO:0009470	TRUE	FALSE	FALSE	FALSE	FALSE
h5obW5dvwY	other renal/kidney problem	kidney disease	EFO:0003086	EFO:0003086	TRUE	FALSE	FALSE	FALSE	FALSE
uwdndM638J	other joint disorder	joint disease	EFO:1000999	EFO:1000999	TRUE	FALSE	FALSE	FALSE	FALSE
StWL9nycXA	diabetic neuropathy/ulcers	diabetic neuropathy	EFO:1000783	EFO:1000783	TRUE	FALSE	FALSE	FALSE	FALSE
Vv2F5GDpCH	cervical spondylosis	spondylosis, cervical	EFO:0009610	EFO:0009610	TRUE	FALSE	FALSE	FALSE	FALSE
rY7e2g8Fdq	svt / supraventricular tachycardia	supraventricular tachycardia	HP:0004755	HP:0004755	TRUE	FALSE	TRUE	FALSE	FALSE
6W6mMNFz3o	anal problem	abnormality of the anus	HP:0004378	HP:0004378	FALSE	FALSE	TRUE	FALSE	FALSE
msfwfZ6Yfz	macular degeneration	macular degeneration	EFO:0009606	EFO:0009606	TRUE	FALSE	FALSE	FALSE	FALSE
FFPFfoKqT4	bowel / intestinal obstruction	gastrointestinal obstruction	HP:0004796	HP:0004796	FALSE	FALSE	TRUE	FALSE	FALSE
NWUpS5izJq	benign neuroma	neuroma	EFO:0009619	EFO:0009619	TRUE	FALSE	FALSE	FALSE	FALSE
Cxs4garPQn	Hearing difficulty/problems: I am completely deaf	deafness	EFO:0001063	EFO:0001063	TRUE	FALSE	FALSE	FALSE	FALSE
jWUpUEtngk	Which eye(s) are affected by cataract: Right eye	cataract	EFO:0001059	EFO:0001059	FALSE	FALSE	FALSE	FALSE	FALSE
XtVsCTVMBJ	Which eye(s) are affected by cataract: Left eye	cataract	EFO:0001059	EFO:0001059	FALSE	FALSE	FALSE	FALSE	FALSE
i7fstLUFWr	Number of self-reported cancers	cancer	EFO:0009800	EFO:0009800	FALSE	FALSE	FALSE	FALSE	FALSE
4PD9qU3Dt3	Number of self-reported non-cancer illnesses	disease	EFO:0009801	EFO:0009801	FALSE	FALSE	FALSE	FALSE	FALSE
L2zbwQVALV	Number of operations, self-reported	medical prodecure	EFO:0009802	EFO:0009802	FALSE	FALSE	FALSE	FALSE	FALSE
3hSApPoVxC	Number of treatments/medications taken	treatment	EFO:0009803	EFO:0009803	FALSE	FALSE	FALSE	FALSE	FALSE
ekpqKjLK2N	Getting up in morning		EFO:0009817	EFO:0009817	FALSE	FALSE	FALSE	FALSE	FALSE
TzqkenRQrn	Nap during day	Need to sleep during day	EFO:0009818	EFO:0009818	FALSE	FALSE	FALSE	FALSE	FALSE
sFkmPsw4Hp	Comparative body size at age 10	body height	EFO:0009819	EFO:0009819	FALSE	FALSE	FALSE	FALSE	FALSE
bqd5FHykeN	Father's age at death	age at death	EFO:0009712	EFO:0009712	FALSE	TRUE	FALSE	FALSE	FALSE
DFLJEisAYJ	Suffer from 'nerves'	nervousness	NCIT:C74532	NCIT:C74532	TRUE	FALSE	FALSE	FALSE	FALSE
7Fumeg9zno	Seen doctor (GP) for nerves, anxiety, tension or depression	mental or behavioural disorder	EFO:0009820	EFO:0009820	FALSE	FALSE	FALSE	FALSE	FALSE
7VJHNuLbDj	Seen a psychiatrist for nerves, anxiety, tension or depression	mental or behavioural disorder	EFO:0009821	EFO:0009821	FALSE	FALSE	FALSE	FALSE	FALSE
pnWzohKbQQ	Relative age of first facial hair	puberty onset measurement	EFO:0009716	EFO:0009716	FALSE	TRUE	FALSE	FALSE	FALSE
a2PXiu4ABg	Number of children fathered	number of children ever born measurement	EFO:0009814	EFO:0009814	FALSE	TRUE	FALSE	FALSE	FALSE
sgCmYFC66Y	Age at first live birth	age at first birth measurement	EFO:0009101	EFO:0009101	FALSE	TRUE	FALSE	FALSE	FALSE
WsoTDfq3PU	Bilateral oophorectomy (both ovaries removed)	bilateral oophorectomy	EFO:0009717	EFO:0009717	FALSE	FALSE	FALSE	FALSE	TRUE
Nv6DYuHUtv	Peak expiratory flow (PEF)	peak expiratory flow	EFO:0009718	EFO:0009718	FALSE	TRUE	FALSE	FALSE	FALSE
ntgHAiDEkH	Pace-maker	cardiac pacemaker	EFO:0009719	EFO:0009719	FALSE	FALSE	FALSE	FALSE	TRUE
awAV7C4qry	Mother's age at death	age at death	EFO:0009721	EFO:0009721	FALSE	TRUE	FALSE	FALSE	FALSE
BhdpjvJ2KL	Number of stillbirths	?	EFO:0009722	EFO:0009722	FALSE	TRUE	FALSE	FALSE	FALSE
vaYsSK7z9c	Age of primiparous women at birth of child	age at first birth measurement	EFO:0009101	EFO:0009101	FALSE	TRUE	FALSE	FALSE	FALSE
7u53YV3dSR	Pulse wave reflection index	reflection wave amplitude	EFO:0009804	EFO:0009804	FALSE	TRUE	FALSE	FALSE	FALSE
6LjmtM2crk	Work/job satisfaction	job satisfaction	EFO:0009723	EFO:0009723	FALSE	TRUE	FALSE	FALSE	FALSE
MFZMipVRCk	Health satisfaction	satisfaction	EFO:0009724	EFO:0009724	FALSE	TRUE	FALSE	FALSE	FALSE
L3YXwXv5nP	Friendships satisfaction	satisfaction	EFO:0009725	EFO:0009725	FALSE	TRUE	FALSE	FALSE	FALSE
L5sS5cwfez	Financial situation satisfaction	satisfied with current financial situation	EFO:0009726	EFO:0009726	FALSE	TRUE	FALSE	FALSE	FALSE
Sw6RTqkqxo	Ever manic/hyper for 2 days	manic episode measurement	EFO:0007705	EFO:0007705	FALSE	TRUE	FALSE	FALSE	FALSE
85PWK8qbD6	Ever highly irritable/argumentative for 2 days	irritability measurement	EFO:0009594	EFO:0009594	FALSE	TRUE	FALSE	FALSE	FALSE
eqUZy46bjw	Cochlear implant	cochlear implants	EFO:0009728	EFO:0009728	FALSE	FALSE	FALSE	FALSE	TRUE
zxn5SfQKmr	Able to walk or cycle unaided for 10 minutes	physical activity	EFO:0009822	EFO:0009822	FALSE	FALSE	FALSE	FALSE	FALSE
YmXuv8GaWs	Target heart rate achieved	heart rate	EFO:0009823	EFO:0009823	FALSE	FALSE	FALSE	FALSE	FALSE
3wKn8L66fM	Sitting height	sitting height ratio	EFO:0007118	EFO:0007118	FALSE	TRUE	FALSE	FALSE	FALSE
bYPmfwDXx7	Cascot confidence score	quantitative confidence value	EFO:0009815	EFO:0009815	FALSE	TRUE	FALSE	FALSE	FALSE
FHunKEd27i	Bring up phlegm/sputum/mucus on most days	?	EFO:0009824	EFO:0009824	FALSE	FALSE	FALSE	FALSE	FALSE
a3DUo4zjVu	Whole body water mass	body weight	EFO:0009805	EFO:0009805	FALSE	TRUE	FALSE	FALSE	FALSE
Jf4euVvscL	Reported occurrences of cancer	cancer	EFO:0000311	EFO:0000311	FALSE	FALSE	FALSE	FALSE	FALSE
cgs7KQt6hz	oesophageal stricture	esophageal stricture	HP:0002043	HP:0002043	TRUE	FALSE	TRUE	FALSE	FALSE
5MEzNaKfR7	bladder problem (not cancer)	bladder disease	EFO:1000018	EFO:1000018	TRUE	FALSE	FALSE	FALSE	FALSE
3pvceLzjih	prostate problem (not cancer)	prostate disease	EFO:0009602	EFO:0009602	TRUE	FALSE	FALSE	FALSE	FALSE
hnz4ZvYhHx	testicular problems (not cancer)	testicular disease	EFO:0009601	EFO:0009601	TRUE	FALSE	FALSE	FALSE	FALSE
Gj58GgzkLL	thyroid problem (not cancer)	thyroid disease	EFO:1000627	EFO:1000627	TRUE	FALSE	FALSE	FALSE	FALSE
uz5iSfGUVF	thyroid radioablation therapy	thyroid radioablation therapy	EFO:0009600	EFO:0009600	FALSE	FALSE	FALSE	FALSE	TRUE
jQE95qUBDa	adrenocortical insufficiency/addison's disease	adrenocortical insufficiency	EFO:0009491	EFO:0009491	TRUE	FALSE	FALSE	FALSE	FALSE
GNvBaAHbwi	neurological injury/trauma	nervous system injury	EFO:0009490	EFO:0009490	TRUE	FALSE	FALSE	FALSE	FALSE
Whzt6yhb6C	cranial nerve problem/palsy	cranial nerve palsy	EFO:0009489	EFO:0009489	TRUE	FALSE	FALSE	FALSE	FALSE
eUp9obUoUx	spinal cord disorder	spinal cord disease	EFO:0009488	EFO:0009488	TRUE	FALSE	FALSE	FALSE	FALSE
AU4NLa4ZMA	peripheral nerve disorder	peripheral nervous system disease	EFO:0009387	EFO:0009387	TRUE	FALSE	FALSE	FALSE	FALSE
jmTtuKa3aE	trapped nerve/compressed nerve	nerve compression syndrome	EFO:0009487	EFO:0009487	TRUE	FALSE	FALSE	FALSE	FALSE
jG9qZ7Svxf	diabetic eye disease	diabetic eye disease	EFO:0009486	EFO:0009486	TRUE	FALSE	FALSE	FALSE	FALSE
VS8a9Yuc4e	eye trauma	eye injury	EFO:0009485	EFO:0009485	FALSE	FALSE	FALSE	FALSE	FALSE
ugzQDJVfQY	back problem	back pain	HP:0003418	HP:0003418	FALSE	FALSE	TRUE	FALSE	FALSE
odXDBiDihZ	uterine polyps	uterine polyp	EFO:0009484	EFO:0009484	TRUE	FALSE	FALSE	FALSE	FALSE
FRx6VsvaeL	allergy or anaphylactic reaction to drug	drug allergy	EFO:0009482	EFO:0009482	TRUE	FALSE	FALSE	FALSE	FALSE
